#gravity: 0.0 -9.81 0.0 
#Time: 0.0 
#nstep: 2000000 
#timestep: 1.0e-6 
#nprint: 1000 
#nenergy: 1000 
0.02	-0.0173205	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.025	-0.0259808	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.025	-0.0259808	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.03	-0.034641	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.03	-0.034641	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.035	-0.0433013	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.035	-0.0433013	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.04	-0.0519615	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.04	-0.0519615	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.045	-0.0606218	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.045	-0.0606218	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.05	-0.069282	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.05	-0.069282	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.055	-0.0779423	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.055	-0.0779423	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.06	-0.0866025	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.06	-0.0866025	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.065	-0.0952628	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.065	-0.0952628	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.07	-0.103923	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.07	-0.103923	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.075	-0.112583	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.075	-0.112583	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.08	-0.121244	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.08	-0.121244	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.085	-0.129904	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.085	-0.129904	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.09	-0.138564	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.09	-0.138564	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.095	-0.147224	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.095	-0.147224	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.1	-0.155885	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.1	-0.155885	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.105	-0.164545	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.105	-0.164545	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.11	-0.173205	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.11	-0.173205	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.115	-0.181865	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.115	-0.181865	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.12	-0.190526	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.12	-0.190526	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.125	-0.199186	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.125	-0.199186	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.13	-0.207846	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.13	-0.207846	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.135	-0.216506	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.135	-0.216506	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.14	-0.225167	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.14	-0.225167	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.145	-0.233827	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.145	-0.233827	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.15	-0.242487	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.15	-0.242487	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.155	-0.251147	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.155	-0.251147	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.16	-0.259808	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.16	-0.259808	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.165	-0.268468	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.165	-0.268468	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.17	-0.277128	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.17	-0.277128	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.175	-0.285788	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.175	-0.285788	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.18	-0.294449	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.18	-0.294449	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.185	-0.303109	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.185	-0.303109	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.19	-0.311769	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.19	-0.311769	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.195	-0.320429	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.195	-0.320429	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.2	-0.32909	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.2	-0.32909	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.205	-0.33775	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.205	-0.33775	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.21	-0.34641	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.21	-0.34641	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.215	-0.35507	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.215	-0.35507	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.22	-0.363731	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.22	-0.363731	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.225	-0.372391	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.225	-0.372391	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.23	-0.381051	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.23	-0.381051	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.235	-0.389711	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.235	-0.389711	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.24	-0.398372	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.24	-0.398372	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.245	-0.407032	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.245	-0.407032	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.25	-0.415692	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.25	-0.415692	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.255	-0.424352	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.255	-0.424352	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.26	-0.433013	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
0.26	-0.433013	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.26	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.25	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.24	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.23	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.22	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.21	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.2	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
-0.19	-0.441673	 0.0 	0	0	 0.0 	0.005	1	1	 1.0e9 	 0.01 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0	 0.0   	 0.0  	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 
